P_NAME;P_PERIOD;S_TEMPERATURE;P_DISTANCE;P_PERIASTRON;P_APASTRON;P_DISTANCE_EFF;P_FLUX;P_TEMP_EQUIL;P_TYPE;S_RADIUS_EST;S_TYPE_TEMP;S_LUMINOSITY;P_HABZONE_OPT;P_HABZONE_CON;P_TYPE_TEMP;P_HABITABLE;P_RADIUS_EST;P_MASS_EST;P_SEMI_MAJOR_AXIS_EST
Kepler-581 b;40606982;57720000;23115860;23115860;23115860;23115860;18611177;52916166;Neptunian;10000000;G;99447515;0;0;Hot;0;26343500;74354000;23115860
XO-5 b;41877558;54300000;51500000;51500000;51500000;51500001;37499925;11211211;Jovian;11300000;G;99459175;0;0;Hot;0;12779400;37821532;51500000
HD 30856 b;84700000;48950000;18534419;17371500;19628500;18508617;29152167;33266655;Jovian;44000000;K;99587489;0;0;Hot;0;13504858;49167992;18500000
KIC 7917485 b;84000000;70670000;20730838;17425179;23575242;20558300;23979569;31568607;Jovian;21115127;A;99636030;0;0;Hot;0;12349938;37503704;20500211
HAT-P-69 b;47869491;73940000;65550000;65550000;65550000;65550002;23215373;17684339;Jovian;19300000;A;99751871;0;0;Hot;0;18787960;11378243;65550000
HD 113538 b;66320000;44620000;12521520;10664000;14136000;12430578;65525996;12842185;Jovian;53000000;K;99760507;0;0;Cold;0;13180399;11441808;12400000
HD 113538 c;18180000;44620000;24888000;19520000;29280000;24523634;17101861;91430725;Jovian;53000000;K;99760507;0;0;Cold;0;13810658;29558004;24400000
Kepler-1156 b;11895205;57780000;10195868;10195868;10195868;10195868;96061735;79759517;Terran;10000000;G;99861664;0;0;Hot;0;13227800;23086002;10195868
Kepler-1231 b;10417252;57780000;93637999;93637999;93637999;93638002;11389235;83227825;Terran;10000000;G;99861664;0;0;Hot;0;14236700;26154425;93637999
HD 147513 b;52840000;58830000;13646160;97680000;16632000;13314097;59849127;22117740;Jovian;96863775;G;10069475;1;1;Warm;0;13651647;38457188;13200000
HD 31527 d;27167370;58980000;83312224;61544800;10041520;81574386;15867393;28278912;Neptunian;96524045;G;10101334;1;0;Warm;0;34619133;11823202;80980000
HD 4113 b;52662000;56880000;18018618;12416000;24358400;14731223;14362723;21048251;Jovian;10382872;G;10110252;1;1;Warm;0;13499887;49581168;12800000
HD 188015 b;46120000;57460000;12142896;10381890;13678110;12058400;72070999;23390765;Jovian;10285210;G;10331834;1;1;Warm;0;13523204;47674200;12030000
Kepler-283 c;92743711;43510000;34100000;34100000;34100000;34100001;89719312;24795130;Superterran;57000000;K;10432651;1;1;Warm;2;18160200;39538581;34100000
Kepler-454 c;52390000;57010000;12047981;11787455;12302990;12045913;71935159;23460804;Jovian;10500000;G;10434494;1;1;Warm;0;12890117;14175129;12045223
Kepler-1636 b;42547785;57970000;11105412;11105412;11105412;11105413;85355757;24487989;Neptunian;10200000;G;10526941;1;1;Warm;0;32284800;10501740;11105412
HD 133131 A b;64900000;57990000;15184080;96480000;19152000;14603408;54794413;21454773;Jovian;10288728;G;10725671;1;1;Warm;0;13555855;45131576;14400000
Wolf 1061 c;17871900;33420000;89538450;79210000;98790000;89135153;13642731;27471341;Terran;31000000;M;10740829;1;0;Warm;1;16645224;34102945;89000000
BD-06 1339 c;12594000;43240000;45590175;30015000;56985000;44039809;60658340;22065029;Jovian;59026756;K;10912625;1;1;Warm;0;84722900;54030760;43500000
Kepler-315 c;26546934;57960000;79100000;79100000;79100000;79100002;17478971;29293676;Neptunian;10400000;G;10936260;1;0;Warm;0;41477000;16069294;79100000
WASP-47 c;58850000;55520000;14540245;98067200;18053280;14087138;59690486;22014437;Jovian;11400000;G;11063593;1;1;Warm;0;13630750;39819717;13930000
HD 564 b;49230000;59020000;12055296;10848000;13152000;12013866;77370647;23852592;Jovian;10100000;G;11089915;1;1;Warm;0;12521925;10488324;12000000
HD 142245 b;12990000;49220000;27800000;27800000;27800000;27800001;14585707;27997985;Jovian;46300000;K;11272418;1;0;Warm;0;13103687;97573197;27800000
HD 141937 b;65321997;58700000;16260750;88500000;21150000;15334095;54991735;21205315;Jovian;10300000;G;11285362;1;1;Warm;0;12457456;30797533;15000000
K2-9 b;18449800;33900000;91000000;91000000;91000000;91000002;13731818;27578899;Superterran;31000000;M;11371319;1;0;Warm;2;22532100;57025890;91000000
K2-288 B b;31393463;33410000;16400000;16400000;16400000;16400000;42501750;20570584;Superterran;32000000;M;11431271;1;1;Warm;2;19057000;42910395;16400000
HD 125612 b;55704000;58410000;15142065;74732840;19966716;14102376;68604546;22215331;Jovian;10500000;G;11497835;1;1;Warm;0;13098082;98526681;13720000
